Canal,Tratamiento,Concentracion,Celula,Voltaje,Corriente,Var1,Var2
Nav1.5,Veneno,1,2,-55,-0.04336843267,-0.02120342652,
Nav1.5,Veneno,1,2,-50,-0.1904277205,-0.2457284445,
Nav1.5,Veneno,1,2,-45,-0.6375634074,-0.268940783,
Nav1.5,Veneno,1,2,-40,-1.357478976,-0.2819988531,
Nav1.5,Veneno,1,2,-35,-1.796026468,-0.2925548979,
Nav1.5,Veneno,1,2,-30,-1.91926825,-0.3019046581,
Nav1.5,Veneno,1,2,-25,-1.812198758,-0.309704941,
Nav1.5,Veneno,1,2,-20,-1.632397056,-0.3198207431,
Nav1.5,Veneno,1,2,-15,-1.343923211,-0.3309808028,
Nav1.5,Veneno,1,2,-10,-1.057715654,-0.3441789817,
Nav1.5,Veneno,1,2,-5,-0.7542369962,-0.3667174091,
Nav1.5,Veneno,1,2,0,-0.4557908475,-0.4005048199,
Nav1.5,Veneno,1,2,5,-0.2164208144,,
Nav1.5,Veneno,1,2,10,-0.06773523986,,
Nav1.5,Veneno,1,2,15,0.004705615342,,
Nav1.5,Veneno,1,2,20,0.054845009,,
Nav1.5,Veneno,1,2,25,0.08352562785,,
Nav1.5,Veneno,1,2,30,0.1135431081,,
Nav1.5,Veneno,1,2,35,0.1323025525,,
Nav1.5,Veneno,1,2,40,0.1571832448,,
Nav1.5,Veneno,1,2,45,0.1869920194,,
Nav1.5,Veneno,1,2,50,0.2126996517,,
Nav1.5,Veneno,1,2,55,0.2524867058,,
Nav1.5,Veneno,1,2,60,0.3037680387,,
Nav1.5,Veneno,1,2,65,0.3446300924,,
Nav1.6,Control,1,1,-90,-0.09777526557,0.05358823031,0.8095905757
Nav1.6,Control,1,1,-85,-0.09471130371,0.05393664107,0.8534556339
Nav1.6,Control,1,1,-80,-0.09478149563,0.0561707856,0.9701028686
Nav1.6,Control,1,1,-75,-0.09324035794,0.05759887177,1.001333898
Nav1.6,Control,1,1,-70,-0.08323974907,0.05369630118,1
Nav1.6,Control,1,1,-65,-0.08008422703,0.05405243766,0.9764768652
Nav1.6,Control,1,1,-60,-0.06806335598,0.04816906164,0.8972212207
Nav1.6,Control,1,1,-55,-0.0562469475,0.04183742383,0.7127368157
Nav1.6,Control,1,1,-50,-0.0517211929,0.04053942983,0.5248357625
Nav1.6,Control,1,1,-45,-0.0556640625,0.04610884874,0.3617624954
Nav1.6,Control,1,1,-40,-0.06337280571,0.05565662851,0.2618109122
Nav1.6,Control,1,1,-35,-0.122631833,0.1146042356,0.1979198751
Nav1.6,Control,1,1,-30,-0.1834655702,0.1831992818,0.197535218
Nav1.6,Control,1,1,-25,-0.3239379823,0.3472522049,0.1612216269
Nav1.6,Control,1,1,-20,-0.4569274783,0.5286871789,0.1277030783
Nav1.6,Control,1,1,-15,-0.5594665408,0.7031341264,0.09999107467
Nav1.6,Control,1,1,-10,-0.6007660031,0.8262691359,-0.02631959799
Nav1.6,Control,1,1,-5,-0.6584900022,1,-0.007095112904
Nav1.6,Control,1,1,0,-0.5615112185,0.9518796317,0.04648895814
Nav1.6,Control,1,1,5,-0.4425628781,,
Nav1.6,Control,1,1,10,-0.4527069032,,
Nav1.6,Control,1,1,15,-0.3429626524,,
Nav1.6,Control,1,1,20,-0.3002410829,,
Nav1.6,Control,1,1,25,-0.2374053895,,
Nav1.6,Control,1,1,30,-0.1048217788,,
Nav1.6,Control,1,1,35,-0.06094360352,,
Nav1.6,Control,1,1,40,-0.04042053223,,
Nav1.6,Control,1,1,45,0.02212219313,,
Nav1.6,Control,1,1,50,0.01533813495,,
Nav1.6,Control,1,1,55,0.01513061486,,
Nav1.6,Control,1,1,60,0.03677673265,,
Nav1.6,Control,1,1,65,0.03973388672,,
Nav1.6,Veneno,1,1,-90,-0.02716064453,0.005896773339,0.9564076012
Nav1.6,Veneno,1,1,-85,-0.05310058594,0.01199338296,1
Nav1.6,Veneno,1,1,-80,-0.05584716797,0.01314371903,0.9536614988
Nav1.6,Veneno,1,1,-75,-0.06744384766,0.01656920078,0.9672190916
Nav1.6,Veneno,1,1,-70,-0.07995605469,0.02054418568,0.9596226277
Nav1.6,Veneno,1,1,-65,-0.1263427734,0.03402366864,0.9159863253
Nav1.6,Veneno,1,1,-60,-0.07598876953,0.0214970215,0.8125944444
Nav1.6,Veneno,1,1,-55,-0.08239746094,0.02454991817,0.6752880074
Nav1.6,Veneno,1,1,-50,-0.05615234375,0.01767021992,0.5330251335
Nav1.6,Veneno,1,1,-45,-0.05310058594,0.0177045177,0.3664579538
Nav1.6,Veneno,1,1,-40,-0.06011962891,0.02131342638,0.2655661833
Nav1.6,Veneno,1,1,-35,-0.07934570313,0.03003003003,0.2083778733
Nav1.6,Veneno,1,1,-30,-0.1751708984,0.07110120154,0.1802661116
Nav1.6,Veneno,1,1,-25,-0.2835083008,0.1240651709,0.1691594098
Nav1.6,Veneno,1,1,-20,-0.5383300781,0.2555410691,0.1373816062
Nav1.6,Veneno,1,1,-15,-0.7110595703,0.368787591,0.09172861988
Nav1.6,Veneno,1,1,-10,-0.8978271484,0.5131693703,0.06223337761
Nav1.6,Veneno,1,1,-5,-0.9545898438,0.6076146076,0.05312947141
Nav1.6,Veneno,1,1,0,-0.9582519531,0.6881437651,0.07274716344
Nav1.6,Veneno,1,1,5,-0.9338378906,,
Nav1.6,Veneno,1,1,10,-0.7846069336,,
Nav1.6,Veneno,1,1,15,-0.7229614258,,
Nav1.6,Veneno,1,1,20,-0.5572509766,,
Nav1.6,Veneno,1,1,25,-0.29296875,,
Nav1.6,Veneno,1,1,30,-0.1815795898,,
Nav1.6,Veneno,1,1,35,-0.07507324219,,
Nav1.6,Veneno,1,1,40,0.03570556641,,
Nav1.6,Veneno,1,1,45,0.1449584961,,
Nav1.6,Veneno,1,1,50,0.2093505859,,
Nav1.6,Veneno,1,1,55,0.2453613281,,
Nav1.6,Veneno,1,1,60,0.3363037109,,
Nav1.6,Veneno,1,1,65,0.4266357422,,
Nav1.6,Control,1,2,-90,-0.02513270266,0.01148289305,
Nav1.6,Control,1,2,-85,-0.01092233974,0.003923100856,
Nav1.6,Control,1,2,-80,0.02176100202,-0.00811447252,
Nav1.6,Control,1,2,-75,0.01751315221,-0.006789635774,
Nav1.6,Control,1,2,-70,0.000260876026,-0.0001053177325,
Nav1.6,Control,1,2,-65,0.009155273438,-0.003855369708,
Nav1.6,Control,1,2,-60,0.00986899063,-0.004343126291,
Nav1.6,Control,1,2,-55,0.0243845284,-0.01123727983,
Nav1.6,Control,1,2,-50,-0.1912763119,0.09251081686,
Nav1.6,Control,1,2,-45,-0.2965619564,0.1509026635,
Nav1.6,Control,1,2,-40,-0.3372339904,0.1810267062,
Nav1.6,Control,1,2,-35,-0.4026942253,0.2287334344,
Nav1.6,Control,1,2,-30,-0.6054441333,0.3651251569,
Nav1.6,Control,1,2,-25,-0.6563543677,0.4218688777,
Nav1.6,Control,1,2,-20,-0.8698838949,0.5984882686,
Nav1.6,Control,1,2,-15,-0.8854970336,0.6553840614,
Nav1.6,Control,1,2,-10,-0.8471531868,0.6783983987,
Nav1.6,Control,1,2,-5,-0.8414976001,0.7340363297,
Nav1.6,Control,1,2,0,-0.791660428,0.7582657869,
Nav1.6,Control,1,2,5,-0.7594496012,,
Nav1.6,Control,1,2,10,-0.7251173258,,
Nav1.6,Control,1,2,15,-0.6742268205,,
Nav1.6,Control,1,2,20,-0.5675777197,,
Nav1.6,Control,1,2,25,-0.5017532706,,
Nav1.6,Control,1,2,30,-0.4277875423,,
Nav1.6,Control,1,2,35,-0.3275422156,,
Nav1.6,Control,1,2,40,-0.1652083844,,
Nav1.6,Control,1,2,45,-0.0872458145,,
Nav1.6,Control,1,2,50,-0.01268940605,,
Nav1.6,Control,1,2,55,0.03908218816,,
Nav1.6,Control,1,2,60,0.06329444051,,
Nav1.6,Control,1,2,65,0.07084999979,,
Nav1.6,Veneno,1,2,-90,-0.03036499023,0.01008610035,
Nav1.6,Veneno,1,2,-85,-0.05253453553,0.01806877787,
Nav1.6,Veneno,1,2,-80,-0.08616785705,0.03072623718,
Nav1.6,Veneno,1,2,-75,-0.0983748883,0.03641798823,
Nav1.6,Veneno,1,2,-70,-0.06185716391,0.02380797477,
Nav1.6,Veneno,1,2,-65,-0.04330542684,0.01735641189,
Nav1.6,Veneno,1,2,-60,-0.064569287,0.02699423325,
Nav1.6,Veneno,1,2,-55,-0.03958425298,0.01729427934,
Nav1.6,Veneno,1,2,-50,-0.09418610483,0.04309074135,
Nav1.6,Veneno,1,2,-45,-0.1131365374,0.05432309476,
Nav1.6,Veneno,1,2,-40,-0.1463810056,0.07394630675,
Nav1.6,Veneno,1,2,-35,-0.1683487445,0.0897163268,
Nav1.6,Veneno,1,2,-30,-0.2275626957,0.1283233277,
Nav1.6,Veneno,1,2,-25,-0.3969647884,0.2376675895,
Nav1.6,Veneno,1,2,-20,-0.5498775244,0.3508773797,
Nav1.6,Veneno,1,2,-15,-0.691917181,0.4726054882,
Nav1.6,Veneno,1,2,-10,-0.7329042554,0.5385255369,
Nav1.6,Veneno,1,2,-5,-0.7247924805,0.5762180237,
Nav1.6,Veneno,1,2,0,-0.8097987175,0.7012809671,
Nav1.6,Veneno,1,2,5,-0.8146273494,,
Nav1.6,Veneno,1,2,10,-0.779389441,,
Nav1.6,Veneno,1,2,15,-0.6539572477,,
Nav1.6,Veneno,1,2,20,-0.6345244646,,
Nav1.6,Veneno,1,2,25,-0.5184788704,,
Nav1.6,Veneno,1,2,30,-0.4492532015,,
Nav1.6,Veneno,1,2,35,-0.3908809423,,
Nav1.6,Veneno,1,2,40,-0.2498946637,,
Nav1.6,Veneno,1,2,45,-0.2268243581,,
Nav1.6,Veneno,1,2,50,-0.08340650797,,
Nav1.6,Veneno,1,2,55,-0.01871416718,,
Nav1.6,Veneno,1,2,60,0.05156486481,,
Nav1.6,Veneno,1,2,65,0.1347351074,,
Nav1.7,Control,1,1,-90,-0.07218846679,0.05341667351,0.9056710332
Nav1.7,Control,1,1,-85,-0.06219539791,0.04855088073,1
Nav1.7,Control,1,1,-80,-0.02610116452,0.02155964905,0.9115101828
Nav1.7,Control,1,1,-75,0.03098973632,-0.02717772603,0.89338517
Nav1.7,Control,1,1,-70,0.03868535161,-0.0361587335,0.8722260014
Nav1.7,Control,1,1,-65,0.04381863773,-0.04384103286,0.8336718222
Nav1.7,Control,1,1,-60,0.03807500005,-0.04098040359,0.791077806
Nav1.7,Control,1,1,-55,-0.003535434604,0.004117117176,0.6894584583
Nav1.7,Control,1,1,-50,-0.01167729497,0.01481270855,0.6351945303
Nav1.7,Control,1,1,-45,-0.01041340083,0.0145044967,0.5809981362
Nav1.7,Control,1,1,-40,-0.01172335446,0.01810399074,0.4696241202
Nav1.7,Control,1,1,-35,-0.01808598638,0.031335642,0.4046425515
Nav1.7,Control,1,1,-30,-0.03881778568,0.07659642697,0.2530101984
Nav1.7,Control,1,1,-25,-0.08126600832,0.1862205001,0.1185388132
Nav1.7,Control,1,1,-20,-0.176020205,0.4809162243,0.09628846756
Nav1.7,Control,1,1,-15,-0.2264058888,0.7658587492,0.101120508
Nav1.7,Control,1,1,-10,-0.225236997,1,0.08102942067
Nav1.7,Control,1,1,-5,-0.1411236525,0.9113545729,0.09130300566
Nav1.7,Control,1,1,0,-0.06710124016,0.7944371608,0.08849150433
Nav1.7,Control,1,1,5,-0.004508540034,,
Nav1.7,Control,1,1,10,0.02471060306,,
Nav1.7,Control,1,1,15,0.03794256225,,
Nav1.7,Control,1,1,20,0.06882865727,,
Nav1.7,Control,1,1,25,0.1229397729,,
Nav1.7,Control,1,1,30,0.1549170166,,
Nav1.7,Control,1,1,35,0.1542375684,,
Nav1.7,Control,1,1,40,0.1663121581,,
Nav1.7,Control,1,1,45,0.1414921582,,
Nav1.7,Control,1,1,50,0.110421814,,
Nav1.7,Control,1,1,55,0.1216787696,,
Nav1.7,Control,1,1,60,0.1771430224,,
Nav1.7,Control,1,1,65,0.1849250048,,
Nav1.7,Veneno,1,1,-90,-0.0382893905,0.02645327707,0.8928659371
Nav1.7,Veneno,1,1,-85,0.01353760064,-0.009811294946,0.9636832375
Nav1.7,Veneno,1,1,-80,0.01958008111,-0.01492201793,0.8356508004
Nav1.7,Veneno,1,1,-75,0.04486083984,-0.03604660584,1
Nav1.7,Veneno,1,1,-70,0.02098795772,-0.01783346498,0.9185591678
Nav1.7,Veneno,1,1,-65,-0.01756184548,0.01583219406,0.9765080393
Nav1.7,Veneno,1,1,-60,-0.04039306939,0.03877938663,0.8790458997
Nav1.7,Veneno,1,1,-55,0.02054850012,-0.02109756998,0.886901533
Nav1.7,Veneno,1,1,-50,0.005171708763,-0.005706161547,0.7693377056
Nav1.7,Veneno,1,1,-45,0.007267251611,-0.008664895164,0.5896210159
Nav1.7,Veneno,1,1,-40,0.03735758364,-0.04844943614,0.5631819972
Nav1.7,Veneno,1,1,-35,0.05793049932,-0.08235476522,0.5145853134
Nav1.7,Veneno,1,1,-30,0.06631673127,-0.1043061845,0.3195350659
Nav1.7,Veneno,1,1,-25,0.03558349609,-0.06263024784,0.3511611594
Nav1.7,Veneno,1,1,-20,-0.02094726264,0.04185143554,0.3233417943
Nav1.7,Veneno,1,1,-15,-0.08216145635,0.1898029489,0.2227969499
Nav1.7,Veneno,1,1,-10,-0.148811847,0.4074352012,0.1775832513
Nav1.7,Veneno,1,1,-5,-0.2146443725,0.7212430331,0.1162126149
Nav1.7,Veneno,1,1,0,-0.164453119,0.7151184759,0.1418065055
Nav1.7,Veneno,1,1,5,-0.1290690005,,
Nav1.7,Veneno,1,1,10,-0.06469319761,,
Nav1.7,Veneno,1,1,15,-0.02705485374,,
Nav1.7,Veneno,1,1,20,0.03100179136,,
Nav1.7,Veneno,1,1,25,0.05516764522,,
Nav1.7,Veneno,1,1,30,0.1038614884,,
Nav1.7,Veneno,1,1,35,0.1529296935,,
Nav1.7,Veneno,1,1,40,0.2258504182,,
Nav1.7,Veneno,1,1,45,0.2499267608,,
Nav1.7,Veneno,1,1,50,0.2908081114,,
Nav1.7,Veneno,1,1,55,0.2600463927,,
Nav1.7,Veneno,1,1,60,0.2596557736,,
Nav1.7,Veneno,1,1,65,0.3444051147,,
Nav1.7,Control,1,2,-90,-0.04773551971,0.01289402725,0.9428737133
Nav1.7,Control,1,2,-85,-0.1019098759,0.02851039063,0.959961947
Nav1.7,Control,1,2,-80,-0.1243798509,0.03608537263,1
Nav1.7,Control,1,2,-75,-0.1306981146,0.03937684366,0.9745071361
Nav1.7,Control,1,2,-70,-0.1039180011,0.03256084763,0.9669129358
Nav1.7,Control,1,2,-65,-0.05870301276,0.01915993695,0.8696739274
Nav1.7,Control,1,2,-60,-0.03115807101,0.01061176572,0.767134343
Nav1.7,Control,1,2,-55,-0.07316306978,0.02605038614,0.6631587496
Nav1.7,Control,1,2,-50,-0.1322126985,0.04931724425,0.6029159914
Nav1.7,Control,1,2,-45,-0.1279176325,0.05010087879,0.5066517754
Nav1.7,Control,1,2,-40,-0.2075911164,0.08558547988,0.4948839852
Nav1.7,Control,1,2,-35,-0.2040608674,0.08880392265,0.3535230689
Nav1.7,Control,1,2,-30,-0.2269716561,0.104584574,0.2426662921
Nav1.7,Control,1,2,-25,-0.4237384498,0.2074544797,0.152954162
Nav1.7,Control,1,2,-20,-0.9930834174,0.5186082217,0.1374341081
Nav1.7,Control,1,2,-15,-1.386963606,0.7760361566,0.0897993921
Nav1.7,Control,1,2,-10,-1.516844153,0.9139922982,0.05487493262
Nav1.7,Control,1,2,-5,-1.49809289,0.9779179623,0.04599418519
Nav1.7,Control,1,2,0,-1.404260755,1,0.0537953907
Nav1.7,Control,1,2,5,-1.25592649,,
Nav1.7,Control,1,2,10,-1.074723601,,
Nav1.7,Control,1,2,15,-0.9183681011,,
Nav1.7,Control,1,2,20,-0.7162475586,,
Nav1.7,Control,1,2,25,-0.524992764,,
Nav1.7,Control,1,2,30,-0.432825923,,
Nav1.7,Control,1,2,35,-0.2935037613,,
Nav1.7,Control,1,2,40,-0.1508736312,,
Nav1.7,Control,1,2,45,-0.07096278667,,
Nav1.7,Control,1,2,50,-0.07449679822,,
Nav1.7,Control,1,2,55,-0.002644856926,,
Nav1.7,Control,1,2,60,0.0175080467,,
Nav1.7,Control,1,2,65,0.04273591191,,
Nav1.7,Veneno,1,2,-90,-0.09827790409,0.04564313996,1
Nav1.7,Veneno,1,2,-85,-0.09106294811,0.0437020463,0.9921548949
Nav1.7,Veneno,1,2,-80,-0.09110061824,0.04522771509,0.9796026252
Nav1.7,Veneno,1,2,-75,-0.03724274784,0.01914983369,0.9268686196
Nav1.7,Veneno,1,2,-70,-0.06088445336,0.03246563997,0.8316808421
Nav1.7,Veneno,1,2,-65,-0.06479145586,0.03587779235,0.7872640377
Nav1.7,Veneno,1,2,-60,-0.09013234824,0.05190653021,0.7333515694
Nav1.7,Veneno,1,2,-55,-0.07459475845,0.04474849068,0.6646357425
Nav1.7,Veneno,1,2,-50,-0.0833619684,0.0521820872,0.5811982725
Nav1.7,Veneno,1,2,-45,-0.06934271753,0.04537947822,0.4901935551
Nav1.7,Veneno,1,2,-40,-0.14645423,0.1004069896,0.5024350438
Nav1.7,Veneno,1,2,-35,-0.1122858524,0.08083070486,0.3668406544
Nav1.7,Veneno,1,2,-30,-0.1372499764,0.1040015947,0.3141146892
Nav1.7,Veneno,1,2,-25,-0.1931838095,0.1545181651,0.2128052787
Nav1.7,Veneno,1,2,-20,-0.3438991904,0.2912484035,0.154631928
Nav1.7,Veneno,1,2,-15,-0.5261569619,0.4734527679,0.1135057251
Nav1.7,Veneno,1,2,-10,-0.65821141,0.6317648641,0.09973119388
Nav1.7,Veneno,1,2,-5,-0.7132146358,0.7334550993,0.07440855966
Nav1.7,Veneno,1,2,0,-0.7468480468,0.8271232304,0.08595346236
Nav1.7,Veneno,1,2,5,-0.7226788402,,
Nav1.7,Veneno,1,2,10,-0.7440599799,,
Nav1.7,Veneno,1,2,15,-0.6795623899,,
Nav1.7,Veneno,1,2,20,-0.6251168251,,
Nav1.7,Veneno,1,2,25,-0.4552393854,,
Nav1.7,Veneno,1,2,30,-0.3696243763,,
Nav1.7,Veneno,1,2,35,-0.315205127,,
Nav1.7,Veneno,1,2,40,-0.1867600381,,
Nav1.7,Veneno,1,2,45,-0.1238749921,,
Nav1.7,Veneno,1,2,50,-0.07009623945,,
Nav1.7,Veneno,1,2,55,-0.0221572686,,
Nav1.7,Veneno,1,2,60,0.0002901053522,,
Nav1.7,Veneno,1,2,65,0.02557071671,,
Nav1.7,Control,1,3,-90,-0.1066916138,0.05734934612,0.7174869432
Nav1.7,Control,1,3,-85,-0.1307187825,0.07312081763,0.7371268841
Nav1.7,Control,1,3,-80,-0.1281084269,0.0746971182,0.869290657
Nav1.7,Control,1,3,-75,-0.1201193631,0.07313794158,0.9994810267
Nav1.7,Control,1,3,-70,-0.07090976834,0.04517419967,0.9168242515
Nav1.7,Control,1,3,-65,-0.0609479323,0.04071270026,1
Nav1.7,Control,1,3,-60,-0.04726954922,0.03318665963,0.8759551034
Nav1.7,Control,1,3,-55,-0.07106780261,0.05257727759,0.8006626917
Nav1.7,Control,1,3,-50,-0.1476124227,0.1154113157,0.7583629716
Nav1.7,Control,1,3,-45,-0.1251602322,0.1037519872,0.5919466476
Nav1.7,Control,1,3,-40,-0.1286152601,0.1134504058,0.5245887284
Nav1.7,Control,1,3,-35,-0.178119123,0.1678787953,0.3932256202
Nav1.7,Control,1,3,-30,-0.2798352838,0.2831403184,0.254532282
Nav1.7,Control,1,3,-25,-0.4860251546,0.5307944261,0.1795010435
Nav1.7,Control,1,3,-20,-0.6607055664,0.7837690833,0.2206689609
Nav1.7,Control,1,3,-15,-0.730961442,0.9489137836,0.1858189494
Nav1.7,Control,1,3,-10,-0.6976427436,1,0.1330531446
Nav1.7,Control,1,3,-5,-0.6068421006,0.9709914448,0.1170646475
Nav1.7,Control,1,3,0,-0.5299867988,0.9595986128,0.08255262647
Nav1.7,Control,1,3,5,-0.449878186,,
Nav1.7,Control,1,3,10,-0.2967562079,,
Nav1.7,Control,1,3,15,-0.1736613363,,
Nav1.7,Control,1,3,20,-0.1061684415,,
Nav1.7,Control,1,3,25,-0.05224498361,,
Nav1.7,Control,1,3,30,-0.01949856803,,
Nav1.7,Control,1,3,35,-0.01095362753,,
Nav1.7,Control,1,3,40,0.006048992276,,
Nav1.7,Control,1,3,45,0.01588001475,,
Nav1.7,Control,1,3,50,0.01308436692,,
Nav1.7,Control,1,3,55,-0.0006866343319,,
Nav1.7,Control,1,3,60,0.002806536853,,
Nav1.7,Control,1,3,65,-0.001624025404,,
Nav1.7,Veneno,1,3,-90,-0.04673227295,0.03663906046,0.9452013575
Nav1.7,Veneno,1,3,-85,-0.05620619282,0.04548831788,0.8717253476
Nav1.7,Veneno,1,3,-80,-0.08101519197,0.06775207691,0.8789264816
Nav1.7,Veneno,1,3,-75,-0.1105993018,0.09568234034,0.9025787321
Nav1.7,Veneno,1,3,-70,-0.1042803526,0.09343764022,0.83698803
Nav1.7,Veneno,1,3,-65,-0.1385498047,0.1287417938,1
Nav1.7,Veneno,1,3,-60,-0.100384891,0.09686623192,0.8286466369
Nav1.7,Veneno,1,3,-55,-0.1028666645,0.1032314557,0.7990281811
Nav1.7,Veneno,1,3,-50,-0.1048323885,0.1095876568,0.7818910543
Nav1.7,Veneno,1,3,-45,-0.06320729107,0.06894721747,0.6013893568
Nav1.7,Veneno,1,3,-40,-0.0284621343,0.03245803206,0.4375160403
Nav1.7,Veneno,1,3,-35,-0.1082027629,0.1292696157,0.4109481772
Nav1.7,Veneno,1,3,-30,-0.1501779109,0.1883880996,0.2538707335
Nav1.7,Veneno,1,3,-25,-0.2195784152,0.2899435469,0.2269590387
Nav1.7,Veneno,1,3,-20,-0.3600625694,0.5018603363,0.1452188475
Nav1.7,Veneno,1,3,-15,-0.5346186161,0.7889919245,0.1289501031
Nav1.7,Veneno,1,3,-10,-0.5638077855,0.8840737348,0.1381843839
Nav1.7,Veneno,1,3,-5,-0.5978797674,1,0.1138461575
Nav1.7,Veneno,1,3,0,-0.5476962924,0.9814974316,0.1532970871
Nav1.7,Veneno,1,3,5,-0.490637362,,
Nav1.7,Veneno,1,3,10,-0.4375143647,,
Nav1.7,Veneno,1,3,15,-0.3352849483,,
Nav1.7,Veneno,1,3,20,-0.302092582,,
Nav1.7,Veneno,1,3,25,-0.1592973024,,
Nav1.7,Veneno,1,3,30,-0.144455865,,
Nav1.7,Veneno,1,3,35,-0.1497964263,,
Nav1.7,Veneno,1,3,40,-0.1250233501,,
Nav1.7,Veneno,1,3,45,-0.09129690379,,
Nav1.7,Veneno,1,3,50,-0.07652734965,,
Nav1.7,Veneno,1,3,55,-0.1162854359,,
Nav1.7,Veneno,1,3,60,-0.1044194847,,
Nav1.7,Veneno,1,3,65,-0.04037743062,,
Nav1.7,Control,1,4,-90,0.003783282125,-0.0007270643787,0.990740216
Nav1.7,Control,1,4,-85,-0.01164155826,0.002314936227,1
Nav1.7,Control,1,4,-80,-0.02526227199,0.005204128528,0.9965032174
Nav1.7,Control,1,4,-75,-0.02710230276,0.005791509881,0.9949043377
Nav1.7,Control,1,4,-70,-0.05823023245,0.01292555562,0.9513466966
Nav1.7,Control,1,4,-65,-0.04166097939,0.009620512268,0.8766342127
Nav1.7,Control,1,4,-60,-0.04625657201,0.01113055682,0.7632601675
Nav1.7,Control,1,4,-55,-0.1132830456,0.02845446816,0.7046207893
Nav1.7,Control,1,4,-50,-0.161123842,0.04232760724,0.5945520069
Nav1.7,Control,1,4,-45,-0.1800716668,0.04957953541,0.5007750763
Nav1.7,Control,1,4,-40,-0.1648667306,0.04768570838,0.3852288485
Nav1.7,Control,1,4,-35,-0.07411732525,0.02257783485,0.2443894022
Nav1.7,Control,1,4,-30,-0.1411034018,0.04539812172,0.1764982442
Nav1.7,Control,1,4,-25,-0.4929531217,0.1680415747,0.08699989144
Nav1.7,Control,1,4,-20,-1.457178473,0.5281728378,0.08263968551
Nav1.7,Control,1,4,-15,-2.131621361,0.8248381726,0.09601035807
Nav1.7,Control,1,4,-10,-2.173592091,0.9020266356,0.07594981758
Nav1.7,Control,1,4,-5,-2.051678896,0.9179516879,0.06871721803
Nav1.7,Control,1,4,0,-1.937960505,0.9405530975,0.05343160787
Nav1.7,Control,1,4,5,-1.799347878,,
Nav1.7,Control,1,4,10,-1.711219311,,
Nav1.7,Control,1,4,15,-1.51144588,,
Nav1.7,Control,1,4,20,-1.297876716,,
Nav1.7,Control,1,4,25,-1.119591236,,
Nav1.7,Control,1,4,30,-0.836127758,,
Nav1.7,Control,1,4,35,-0.6751924157,,
Nav1.7,Control,1,4,40,-0.4423074126,,
Nav1.7,Control,1,4,45,-0.2754032016,,
Nav1.7,Control,1,4,50,-0.179474771,,
Nav1.7,Control,1,4,55,-0.06695467234,,
Nav1.7,Control,1,4,60,0.01741745882,,
Nav1.7,Control,1,4,65,0.0003096628934,,
Nav1.7,Veneno,1,4,-90,-0.01619226858,0.003841771822,1
Nav1.7,Veneno,1,4,-85,-0.08942548186,0.02194868035,0.9933780044
Nav1.7,Veneno,1,4,-80,-0.11887943,0.03021995445,0.9899620894
Nav1.7,Veneno,1,4,-75,-0.09223040193,0.02431394667,0.9612942357
Nav1.7,Veneno,1,4,-70,-0.1287168562,0.03523767119,0.9129091796
Nav1.7,Veneno,1,4,-65,-0.05958108231,0.0169634234,0.8423875054
Nav1.7,Veneno,1,4,-60,-0.05632737279,0.01670526527,0.7420500563
Nav1.7,Veneno,1,4,-55,-0.06001640856,0.01857322372,0.6644214793
Nav1.7,Veneno,1,4,-50,-0.09199703485,0.02976434102,0.5818410087
Nav1.7,Veneno,1,4,-45,-0.1074936837,0.03643416107,0.4923494676
Nav1.7,Veneno,1,4,-40,-0.1134311482,0.04036895017,0.4077860442
Nav1.7,Veneno,1,4,-35,-0.1188210845,0.0445128123,0.3030981809
Nav1.7,Veneno,1,4,-30,-0.1838504523,0.07270048702,0.1915214525
Nav1.7,Veneno,1,4,-25,-0.3900460601,0.1633097435,0.1081179934
Nav1.7,Veneno,1,4,-20,-0.7522403598,0.33464302,0.06904163514
Nav1.7,Veneno,1,4,-15,-1.239067554,0.587961445,0.0376201073
Nav1.7,Veneno,1,4,-10,-1.460795641,0.7426882469,0.02990502713
Nav1.7,Veneno,1,4,-5,-1.521229506,0.8329069974,0.02067949208
Nav1.7,Veneno,1,4,0,-1.516822338,0.8997018065,0.03574818777
Nav1.7,Veneno,1,4,5,-1.462352991,,
Nav1.7,Veneno,1,4,10,-1.404024005,,
Nav1.7,Veneno,1,4,15,-1.264437556,,
Nav1.7,Veneno,1,4,20,-1.108676672,,
Nav1.7,Veneno,1,4,25,-0.9453852177,,
Nav1.7,Veneno,1,4,30,-0.7869092226,,
Nav1.7,Veneno,1,4,35,-0.6703634858,,
Nav1.7,Veneno,1,4,40,-0.5153656006,,
Nav1.7,Veneno,1,4,45,-0.3509162366,,
Nav1.7,Veneno,1,4,50,-0.1669894904,,
Nav1.7,Veneno,1,4,55,-0.04813250527,,
Nav1.7,Veneno,1,4,60,-0.03062079847,,
Nav1.7,Veneno,1,4,65,-0.04453322291,,
BgNav1,Control,1,1,-90,-0.07385253906,0.004535634205,0.9909264781
BgNav1,Control,1,1,-85,-0.06805419922,0.004352238573,0.9993522089
BgNav1,Control,1,1,-80,-0.07141113281,0.004763773116,0.9978489825
BgNav1,Control,1,1,-75,-0.04821777344,0.003361455057,1
BgNav1,Control,1,1,-70,-0.05187988281,0.003787357113,0.991425463
BgNav1,Control,1,1,-65,-0.05523681641,0.004232046219,0.9687613279
BgNav1,Control,1,1,-60,-0.08972167969,0.007232181194,0.9254240375
